Fragment,Colony,Treatment,Replicate,Date,Time_Point,Phase,Fv.Fm,Date.Fv.Fm,S.H,Date.DNA,dBW.g,Date.BW,Chl_a,,Sym.cm2,,Date.Blastate,X16s,X16s_Time_Point,X16s_Notes,Original.Collection.Date,Genotype,Collection.Habitat,Lat,Lon,Days_Experiment,Surv_All,Days_Survivor,SurvExpe
Ac_167,Red and Orange,N,R2,10/19/2017,T3,Baseline,0.475,10/19/2017,NA,NA,4.5931,10/18/2017,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,-27,1,85,1
Ac_167,Red and Orange,N,R2,11/6/2017,T4,Baseline,0.665,11/6/2017,NA,NA,3.9757,11/8/2017,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,-9,1,103,1
Ac_167,Red and Orange,N,R2,11/16/2017,T5,Baseline,0.602,11/16/2017,0.557499598,11/15/2017,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,1,1,113,1
Ac_167,Red and Orange,N,R2,11/23/2017,T6,Nutrients,0.608,11/23/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,8,1,120,1
Ac_167,Red and Orange,N,R2,11/29/2017,T7,Nutrients,0.589,11/29/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,14,1,126,1
Ac_167,Red and Orange,N,R2,12/6/2017,T8,Nutrients,0.625,12/6/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,21,1,133,1
Ac_167,Red and Orange,N,R2,12/13/2017,T9,Nutrients,0.628,12/13/2017,0.039720915,12/14/2017,2.2091,12/13/2017,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,28,1,140,1
Ac_167,Red and Orange,N,R2,1/3/2018,T10,Nutrients,0.622,1/3/2018,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,49,1,161,1
Ac_167,Red and Orange,N,R2,1/19/2018,T11,Nutrients,0.599,1/19/2018,NA,NA,0.74,1/16/2018,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,65,1,177,1
Ac_167,Red and Orange,N,R2,1/25/2018,T12,Nutrients,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,71,0,183,0
Ac_167,Red and Orange,N,R2,1/30/2018,T13,Nutrients,NA,NA,NA,NA,NA,NA,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,76,0,188,0
Ac_167,Red and Orange,N,R2,2/5/2018,T14,Nutrients,,,NA,NA,,,NA,4.555,NA,4.5123093155,NA,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,82,0,194,0
Ac_167,Red and Orange,N,R2,2/7/2018,T15,Ramping,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,84,0,196,0
Ac_167,Red and Orange,N,R2,2/12/2018,T16,Ramping,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,89,0,201,0
Ac_167,Red and Orange,N,R2,2/15/2018,T17,Heat,NA,NA,NA,NA,NA,NA,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,92,0,204,0
Ac_167,Red and Orange,N,R2,2/19/2018,T18,Heat,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,96,0,208,0
Ac_167,Red and Orange,N,R2,2/22/2018,T19,Heat,NA,NA,NA,NA,NA,NA,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,99,0,211,0
Ac_167,Red and Orange,N,R2,2/26/2018,T20,Heat,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,103,0,215,0
Ac_167,Red and Orange,N,R2,3/1/2018,T21,Heat,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,106,0,218,0
Ac_167,Red and Orange,N,R2,3/5/2018,T22,Heat,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,110,0,222,0
Ac_167,Red and Orange,N,R2,3/8/2018,T23,Heat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,113,0,225,0
Ac_167,Red and Orange,N,R2,3/25/2018,T24,Recovery,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,130,0,242,0
Ac_174,Red and Orange,N,R2,7/26/2017,T0,Baseline,0.608,7/26/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,-112,1,0,1
Ac_174,Red and Orange,N,R2,8/30/2017,T1,Baseline,0.514,8/30/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,-77,1,35,1
Ac_174,Red and Orange,N,R2,10/10/2017,T2,Baseline,0.476,10/10/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,-36,1,76,1
Ac_174,Red and Orange,N,R2,10/19/2017,T3,Baseline,0.502,10/19/2017,NA,NA,4.7852,10/18/2017,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,-27,1,85,1
Ac_174,Red and Orange,N,R2,11/6/2017,T4,Baseline,0.667,11/6/2017,NA,NA,3.9563,11/8/2017,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,-9,1,103,1
Ac_174,Red and Orange,N,R2,11/16/2017,T5,Baseline,0.601,11/16/2017,0.644629748,11/15/2017,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,1,1,113,1
Ac_174,Red and Orange,N,R2,11/23/2017,T6,Nutrients,0.599,11/23/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,8,1,120,1
Ac_174,Red and Orange,N,R2,11/29/2017,T7,Nutrients,0.593,11/29/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,14,1,126,1
Ac_174,Red and Orange,N,R2,12/6/2017,T8,Nutrients,0.612,12/6/2017,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,21,1,133,1
Ac_174,Red and Orange,N,R2,12/13/2017,T9,Nutrients,0.614,12/13/2017,0.025427663,12/14/2017,2.5362,12/13/2017,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,28,1,140,1
Ac_174,Red and Orange,N,R2,1/3/2018,T10,Nutrients,0.618,1/3/2018,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,49,1,161,1
Ac_174,Red and Orange,N,R2,1/19/2018,T11,Nutrients,0.565,1/19/2018,NA,NA,0.7721,1/16/2018,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,65,1,177,1
Ac_174,Red and Orange,N,R2,1/25/2018,T12,Nutrients,0.596,1/25/2018,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,71,1,183,1
Ac_174,Red and Orange,N,R2,1/30/2018,T13,Nutrients,0.681,1/30/2018,0.009729239,1/29/2018,-0.947161897,1/29/2018,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,76,1,188,1
Ac_174,Red and Orange,N,R2,2/5/2018,T14,Nutrients,,,NA,NA,,,NA,4.555,NA,4.5123093155,NA,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,82,1,194,1
Ac_174,Red and Orange,N,R2,2/7/2018,T15,Ramping,0.539,2/7/2018,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,84,1,196,1
Ac_174,Red and Orange,N,R2,2/12/2018,T16,Ramping,0.584,2/12/2018,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,89,1,201,1
Ac_174,Red and Orange,N,R2,2/15/2018,T17,Heat,0.505,2/15/2018,NA,NA,NA,NA,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,92,1,204,1
Ac_174,Red and Orange,N,R2,2/19/2018,T18,Heat,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,96,0,208,0
Ac_174,Red and Orange,N,R2,2/22/2018,T19,Heat,NA,NA,NA,NA,NA,NA,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,99,0,211,0
Ac_174,Red and Orange,N,R2,2/26/2018,T20,Heat,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,103,0,215,0
Ac_174,Red and Orange,N,R2,3/1/2018,T21,Heat,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,106,0,218,0
Ac_174,Red and Orange,N,R2,3/5/2018,T22,Heat,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,110,0,222,0
Ac_174,Red and Orange,N,R2,3/8/2018,T23,Heat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,113,0,225,0
Ac_174,Red and Orange,N,R2,3/25/2018,T24,Recovery,NA,NA,NA,NA,,,,,,,,,,,2/23/2008,Ac_07,Midchannel,24.56038,-81.50137,130,0,242,0
Ac_180,Green,N,R2,7/26/2017,T0,Baseline,0.609,7/26/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,-112,1,0,1
Ac_180,Green,N,R2,8/30/2017,T1,Baseline,0.493,8/30/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,-77,1,35,1
Ac_180,Green,N,R2,10/10/2017,T2,Baseline,0.53,10/10/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,-36,1,76,1
Ac_180,Green,N,R2,10/19/2017,T3,Baseline,0.56,10/19/2017,NA,NA,4.2324,10/18/2017,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,-27,1,85,1
Ac_180,Green,N,R2,11/6/2017,T4,Baseline,0.683,11/6/2017,NA,NA,3.237,11/8/2017,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,-9,1,103,1
Ac_180,Green,N,R2,11/16/2017,T5,Baseline,0.607,11/16/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,1,1,113,1
Ac_180,Green,N,R2,11/23/2017,T6,Nutrients,0.619,11/23/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,8,1,120,1
Ac_180,Green,N,R2,11/29/2017,T7,Nutrients,0.628,11/29/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,14,1,126,1
Ac_180,Green,N,R2,12/6/2017,T8,Nutrients,0.652,12/6/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,21,1,133,1
Ac_180,Green,N,R2,12/13/2017,T9,Nutrients,0.629,12/13/2017,0.039214817,12/14/2017,3.305,12/13/2017,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,28,1,140,1
Ac_180,Green,N,R2,1/3/2018,T10,Nutrients,0.634,1/3/2018,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,49,1,161,1
Ac_180,Green,N,R2,1/19/2018,T11,Nutrients,0.635,1/19/2018,NA,NA,2.4476,1/16/2018,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,65,1,177,1
Ac_180,Green,N,R2,1/25/2018,T12,Nutrients,0.619,1/25/2018,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,71,1,183,1
Ac_180,Green,N,R2,1/30/2018,T13,Nutrients,0.615,1/30/2018,0.29741363,1/29/2018,1.374033462,1/29/2018,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,76,1,188,1
Ac_180,Green,N,R2,2/5/2018,T14,Nutrients,,,0.160338045,2/5/2018,,,3.81,5.31,4.477530875,5.1334809835,2/5/2018,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,82,1,194,1
Ac_180,Green,N,R2,2/7/2018,T15,Ramping,NA,NA,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,84,NA,196,NA
Ac_180,Green,N,R2,2/12/2018,T16,Ramping,NA,NA,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,89,NA,201,NA
Ac_180,Green,N,R2,2/15/2018,T17,Heat,NA,NA,NA,NA,NA,NA,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,92,NA,204,NA
Ac_180,Green,N,R2,2/19/2018,T18,Heat,NA,NA,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,96,NA,208,NA
Ac_180,Green,N,R2,2/22/2018,T19,Heat,NA,NA,NA,NA,NA,NA,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,99,NA,211,NA
Ac_180,Green,N,R2,2/26/2018,T20,Heat,NA,NA,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,103,NA,215,NA
Ac_180,Green,N,R2,3/1/2018,T21,Heat,NA,NA,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,106,NA,218,NA
Ac_180,Green,N,R2,3/5/2018,T22,Heat,NA,NA,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,110,NA,222,NA
Ac_180,Green,N,R2,3/8/2018,T23,Heat,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,113,NA,225,NA
Ac_180,Green,N,R2,3/25/2018,T24,Recovery,NA,NA,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,130,NA,242,NA
Ac_187,Green,N,R2,7/26/2017,T0,Baseline,0.604,7/26/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,-112,1,0,1
Ac_187,Green,N,R2,8/30/2017,T1,Baseline,0.464,8/30/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,-77,1,35,1
Ac_187,Green,N,R2,10/10/2017,T2,Baseline,0.517,10/10/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,-36,1,76,1
Ac_187,Green,N,R2,10/19/2017,T3,Baseline,0.537,10/19/2017,NA,NA,4.1181,10/18/2017,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,-27,1,85,1
Ac_187,Green,N,R2,11/6/2017,T4,Baseline,0.676,11/6/2017,NA,NA,4.9954,11/8/2017,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,-9,1,103,1
Ac_187,Green,N,R2,11/16/2017,T5,Baseline,0.594,11/16/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,1,1,113,1
Ac_187,Green,N,R2,11/23/2017,T6,Nutrients,0.595,11/23/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,8,1,120,1
Ac_187,Green,N,R2,11/29/2017,T7,Nutrients,0.621,11/29/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,14,1,126,1
Ac_187,Green,N,R2,12/6/2017,T8,Nutrients,0.634,12/6/2017,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,21,1,133,1
Ac_187,Green,N,R2,12/13/2017,T9,Nutrients,0.631,12/13/2017,NA,NA,3.8136,12/13/2017,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,28,1,140,1
Ac_187,Green,N,R2,1/3/2018,T10,Nutrients,0.633,1/3/2018,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,49,1,161,1
Ac_187,Green,N,R2,1/19/2018,T11,Nutrients,0.628,1/19/2018,NA,NA,2.7377,1/16/2018,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,65,1,177,1
Ac_187,Green,N,R2,1/25/2018,T12,Nutrients,0.594,1/25/2018,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,71,1,183,1
Ac_187,Green,N,R2,1/30/2018,T13,Nutrients,0.601,1/30/2018,0.401798107,1/29/2018,1.393716521,1/29/2018,,,,,,yes,T1,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,76,1,188,1
Ac_187,Green,N,R2,2/5/2018,T14,Nutrients,,,NA,NA,,,NA,5.31,NA,5.1334809835,NA,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,82,1,194,1
Ac_187,Green,N,R2,2/7/2018,T15,Ramping,0.57,2/7/2018,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,84,1,196,1
Ac_187,Green,N,R2,2/12/2018,T16,Ramping,0.571,2/12/2018,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,89,1,201,1
Ac_187,Green,N,R2,2/15/2018,T17,Heat,0.482,2/15/2018,NA,NA,4.755,2/14/2018,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,92,1,204,1
Ac_187,Green,N,R2,2/19/2018,T18,Heat,0.438,2/19/2018,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,96,1,208,1
Ac_187,Green,N,R2,2/22/2018,T19,Heat,0.329,2/22/2018,0.104172232,2/23/2018,0.5661,2/23/2018,,,,,,yes,T2,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,99,1,211,1
Ac_187,Green,N,R2,2/26/2018,T20,Heat,0.416,2/26/2018,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,103,1,215,1
Ac_187,Green,N,R2,3/1/2018,T21,Heat,0.309,3/1/2018,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,106,1,218,1
Ac_187,Green,N,R2,3/5/2018,T22,Heat,NA,NA,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,110,0,222,0
Ac_187,Green,N,R2,3/8/2018,T23,Heat,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,113,0,225,0
Ac_187,Green,N,R2,3/25/2018,T24,Recovery,NA,NA,NA,NA,,,,,,,,,,,5/28/2010,Ac_48,Offshore,24.5215,-81.5769,130,0,242,0
Ac_218,Green and Orange,N,R2,7/26/2017,T0,Baseline,0.601,7/26/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-112,1,0,1
Ac_218,Green and Orange,N,R2,8/30/2017,T1,Baseline,0.487,8/30/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-77,1,35,1
Ac_218,Green and Orange,N,R2,10/10/2017,T2,Baseline,0.524,10/10/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-36,1,76,1
Ac_218,Green and Orange,N,R2,10/19/2017,T3,Baseline,0.589,10/19/2017,NA,NA,2.7152,10/18/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-27,1,85,1
Ac_218,Green and Orange,N,R2,11/6/2017,T4,Baseline,0.668,11/6/2017,NA,NA,2.3133,11/8/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-9,1,103,1
Ac_218,Green and Orange,N,R2,11/16/2017,T5,Baseline,0.623,11/16/2017,0.089998369,11/15/2017,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,1,1,113,1
Ac_218,Green and Orange,N,R2,11/23/2017,T6,Nutrients,0.632,11/23/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,8,1,120,1
Ac_218,Green and Orange,N,R2,11/29/2017,T7,Nutrients,0.638,11/29/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,14,1,126,1
Ac_218,Green and Orange,N,R2,12/6/2017,T8,Nutrients,0.652,12/6/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,21,1,133,1
Ac_218,Green and Orange,N,R2,12/13/2017,T9,Nutrients,0.651,12/13/2017,0.045124122,12/14/2017,2.7123,12/13/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,28,1,140,1
Ac_218,Green and Orange,N,R2,1/3/2018,T10,Nutrients,0.638,1/3/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,49,1,161,1
Ac_218,Green and Orange,N,R2,1/19/2018,T11,Nutrients,0.628,1/19/2018,NA,NA,2.1018,1/16/2018,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,65,1,177,1
Ac_218,Green and Orange,N,R2,1/25/2018,T12,Nutrients,0.617,1/25/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,71,1,183,1
Ac_218,Green and Orange,N,R2,1/30/2018,T13,Nutrients,0.614,1/30/2018,0.524510177,1/29/2018,1.178955791,1/29/2018,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,76,1,188,1
Ac_218,Green and Orange,N,R2,2/5/2018,T14,Nutrients,,,0.153062067,2/5/2018,,,3.07,4.58,4.737590988,5.1129802875,2/5/2018,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,82,1,194,1
Ac_218,Green and Orange,N,R2,2/7/2018,T15,Ramping,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,84,NA,196,NA
Ac_218,Green and Orange,N,R2,2/12/2018,T16,Ramping,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,89,NA,201,NA
Ac_218,Green and Orange,N,R2,2/15/2018,T17,Heat,NA,NA,NA,NA,NA,NA,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,92,NA,204,NA
Ac_218,Green and Orange,N,R2,2/19/2018,T18,Heat,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,96,NA,208,NA
Ac_218,Green and Orange,N,R2,2/22/2018,T19,Heat,NA,NA,NA,NA,NA,NA,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,99,NA,211,NA
Ac_218,Green and Orange,N,R2,2/26/2018,T20,Heat,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,103,NA,215,NA
Ac_218,Green and Orange,N,R2,3/1/2018,T21,Heat,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,106,NA,218,NA
Ac_218,Green and Orange,N,R2,3/5/2018,T22,Heat,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,110,NA,222,NA
Ac_218,Green and Orange,N,R2,3/8/2018,T23,Heat,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,113,NA,225,NA
Ac_218,Green and Orange,N,R2,3/25/2018,T24,Recovery,NA,NA,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,130,NA,242,NA
Ac_224,Green and Orange,N,R2,7/26/2017,T0,Baseline,0.614,7/26/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-112,1,0,1
Ac_224,Green and Orange,N,R2,8/30/2017,T1,Baseline,0.5,8/30/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-77,1,35,1
Ac_224,Green and Orange,N,R2,10/10/2017,T2,Baseline,0.469,10/10/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-36,1,76,1
Ac_224,Green and Orange,N,R2,10/19/2017,T3,Baseline,0.517,10/19/2017,NA,NA,3.9015,10/18/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-27,1,85,1
Ac_224,Green and Orange,N,R2,11/6/2017,T4,Baseline,0.671,11/6/2017,NA,NA,3.5088,11/8/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,-9,1,103,1
Ac_224,Green and Orange,N,R2,11/16/2017,T5,Baseline,0.599,11/16/2017,0.263621999,11/15/2017,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,1,1,113,1
Ac_224,Green and Orange,N,R2,11/23/2017,T6,Nutrients,0.622,11/23/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,8,1,120,1
Ac_224,Green and Orange,N,R2,11/29/2017,T7,Nutrients,0.62,11/29/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,14,1,126,1
Ac_224,Green and Orange,N,R2,12/6/2017,T8,Nutrients,0.649,12/6/2017,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,21,1,133,1
Ac_224,Green and Orange,N,R2,12/13/2017,T9,Nutrients,0.636,12/13/2017,0.030831367,12/14/2017,2.9655,12/13/2017,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,28,1,140,1
Ac_224,Green and Orange,N,R2,1/3/2018,T10,Nutrients,0.64,1/3/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,49,1,161,1
Ac_224,Green and Orange,N,R2,1/19/2018,T11,Nutrients,0.633,1/19/2018,NA,NA,2.2532,1/16/2018,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,65,1,177,1
Ac_224,Green and Orange,N,R2,1/25/2018,T12,Nutrients,0.622,1/25/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,71,1,183,1
Ac_224,Green and Orange,N,R2,1/30/2018,T13,Nutrients,0.61,1/30/2018,0.529257851,1/29/2018,1.184023897,1/29/2018,,,,,,yes,T1,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,76,1,188,1
Ac_224,Green and Orange,N,R2,2/5/2018,T14,Nutrients,,,NA,NA,,,NA,4.58,NA,5.1129802875,NA,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,82,1,194,1
Ac_224,Green and Orange,N,R2,2/7/2018,T15,Ramping,0.612,2/7/2018,NA,NA,,,,,,,,,,,5/21/2013,Ac_62,Midchannel,24.52983,-81.64069,84,1,196,1
